Economy,Law Name,Law Number / Ref,Last Amended,Indicator ID,Article / Section,Discovery Tag,Location Reference,Verbatim Snippet,Mapping Rationale,Source URL,Confidence,Notes
Singapore,Gambling Duties Act 2022,Act 1 of 2022,2022,P7-I3,s. 24(1),NEW,"PART 4 - RETURNS, RECORD KEEPING AND PROVIDING INFORMATION / Accounts, statements and records in respect of returns","(1) A taxable person must do all of the following: ( a ) keep such accounts and statements as are prescribed in and in accordance with the Regulations, about — (i) the taxable gambling undertaking conducted, promoted or carried on by the taxable person during a gaming machine accounting period or tax accounting period, as the case may be; and (ii) the taxable gaming revenue from the undertaking; ( b ) retain the accounts and statements prepared in accordance with paragraph ( a ) for 5 years after the end of the gaming machine accounting period or tax accounting period to which they relate; ( c ) keep and retain records, where the records are relevant to the preparation or ensuring the accuracy of the accounts and statements and the returns of the taxable person referred to in paragraph ( a ) and section 22, for a prescribed retention period and in the prescribed manner.",The provision requires regulated parties to retain ACCOUNTING_TAX_FINANCIAL for at least 5 years after the end of the gaming machine accounting period or tax accounting from after the end of the gaming machine accounting period or tax accounting period.,https://sso.agc.gov.sg/act/gda2022,0.90,record_scope_basis=ACCOUNTING_TAX_FINANCIAL; retention_periods=5 years after the end of the gaming machine accounting period or tax accounting period to which they relate; trigger_event=after the end of the gaming machine accounting period or tax accounting period to which they relate
Singapore,Goods and Services Tax (General) Regulations,Rg 1,2022,P7-I3,Reg. 46H(1),NEW,PART VIA - CREDIT IN RESPECT OF TAX FOR REGISTERED (SEVENTH SCHEDULE — PAY ONLY) PERSONS / Preservation of documents and records and duty to produce,"(1) Except as the Comptroller may otherwise allow, the claimant must preserve the documents, invoices and records which the claimant holds or keeps in accordance with regulations 46F and 46G for a period of not less than 3 years from the date of the making of the claim.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 3 years from the date of the making of the claim from from the date of the making of the claim.,https://sso.agc.gov.sg/sl/gsta1993-rg1,0.90,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=3 years from the date of the making of the claim; trigger_event=from the date of the making of the claim
Singapore,Goods and Services Tax (General) Regulations,Rg 1,2022,P7-I3,Reg. 46P(1),NEW,PART VIB - CREDIT FOR REIMBURSEMENT OF TAX CHARGED UNDER SECTION 8(1A) OF ACT / Preservation of documents and records and duty to produce,"(1) Except as the Comptroller may otherwise allow, the claimant must preserve the documents, invoices and records which the claimant holds or keeps in accordance with regulations 46N and 46O for a period of not less than 3 years from the date of the making of the claim.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 3 years the date of the making of the claim from the date of the making of the claim.,https://sso.agc.gov.sg/sl/gsta1993-rg1,0.90,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=3 years the date of the making of the claim; trigger_event=the date of the making of the claim
Singapore,Goods and Services Tax (General) Regulations,Rg 1,2022,P7-I3,Reg. 87(1),NEW,PART XII - BAD DEBT RELIEF / Preservation of documents and records and duty to produce,"(1) Except as the Comptroller may otherwise allow, the claimant shall preserve the documents, invoices and records which he holds or keeps in accordance with regulations 85 and 86 for a period of not less than 3 years after the date of the making of the claim.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 3 years the date of the making of the claim from the date of the making of the claim.,https://sso.agc.gov.sg/sl/gsta1993-rg1,0.90,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=3 years the date of the making of the claim; trigger_event=the date of the making of the claim
Singapore,Goods and Services Tax (General) Regulations,Rg 1,2022,P7-I3,Reg. 90F(1),NEW,PART XIIA - REVERSE CHARGE ADJUSTMENTS / Preservation of documents and records and duty to produce,"(1) Except as the Comptroller may otherwise allow, the claimant must preserve the documents, invoices and records which he holds or keeps in accordance with regulations 90D and 90E for a period of not less than 3 years starting on the date of the claim.","The provision requires comptroller may otherwise allow, the claimant to retain records or information for at least 3 years starting on the date of the claim.",https://sso.agc.gov.sg/sl/gsta1993-rg1,0.90,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=3 years starting on the date of the claim; trigger_event=starting on the date of the claim
Singapore,Goods and Services Tax Act 1993,Act 31 of 1993,2024,P7-I3,s. 46(2),NEW,PART 7 - ACCOUNTING AND ASSESSMENTS / Duty to keep records,"(2) Any records kept pursuant to this section must be preserved — ( a ) in the case of records relating to a prescribed accounting period ending before 1 January 2007, for a period of not less than 7 years after the end of the prescribed accounting period; and ( b ) in the case of records relating to a prescribed accounting period ending on or after 1 January 2007, for a period of not less than 5 years after the end of the prescribed accounting period.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 7 years after the end of the prescribed accounting period from after the end of the prescribed accounting period.,https://sso.agc.gov.sg/act/gsta1993,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years after the end of the prescribed accounting period; trigger_event=after the end of the prescribed accounting period
Singapore,"Guns, Explosives and Weapons Control (School Use — Class Licence) Order 2025",S 364/2025,,P7-I3,Reg. 28,NEW,"PART 3 - CO‑CURRICULAR ACTIVITIES USING AIRGUNS / Division 3 — Students, teachers and other users / How long to keep records required","28. For the purpose of section 61(2)( a ) of the Act, a class licensee must keep and retain a record for at least 3 years after the date the record was made.",The provision requires regulated parties to retain UNCERTAIN for at least 3 years the date the record was made from the date the record was made.,https://sso.agc.gov.sg/sl/gewca2021-s364-2025,1.00,record_scope_basis=UNCERTAIN; retention_periods=3 years the date the record was made; trigger_event=the date the record was made
Singapore,"Guns, Explosives and Weapons Control Act 2021",Act 3 of 2021,2022,P7-I3,s. 60(1),NEW,PART 5 - BUSINESS OPERATION REQUIREMENTS / Division 1 — Management controls and record‑keeping / Accounts and statements,"(1) A licensee must — ( a ) in respect of the whole or part (as the case may be) of every year, or other period prescribed in the Regulations if so prescribed, prepare such accounts and statements as are specified in, or ascertained in accordance with, the Regulations; ( b ) retain the accounts and statements prepared in accordance with paragraph ( a ) for 5 years after the end of the period to which they relate; ( c ) within such period allowed by a Licensing Officer, give the Licensing Officer those accounts and statements duly audited by an auditor approved by the Licensing Officer; and ( d ) keep and retain records, where the records are relevant to the preparation of the accounts and statements of the licensee mentioned in paragraph ( a ), for such period and in such manner as prescribed in the Regulations.",The provision requires regulated parties to retain ACCOUNTING_TAX_FINANCIAL for at least 5 years after the end of the period to which they relate from after the end of the period to which they relate.,https://sso.agc.gov.sg/act/gewca2021,0.90,record_scope_basis=ACCOUNTING_TAX_FINANCIAL; retention_periods=5 years after the end of the period to which they relate; trigger_event=after the end of the period to which they relate
Singapore,Health Products (Active Ingredients) Regulations 2023,S 831/2023,,P7-I3,Reg. 23(3),NEW,PART 4 - DUTIES OF PERSONS DEALING WITH ACTIVE INGREDIENTS / Division 3 — Duties to maintain records and notify of recall / Duty to maintain records of receipt and supply,"(3) P must ensure that every record mentioned in paragraph (2) — ( a ) contains, in relation to each receipt by P of the active ingredient, all of the following information: (i) the appropriate non‑proprietary name and, where applicable, the proprietary name, of the active ingredient, if the active ingredient is supplied by a manufacturer, an importer or a wholesaler, as the case may be; (ii) the date on which the active ingredient is received; (iii) the name and address of the person from whom the active ingredient is received; (iv) the quantity of the active ingredient received; (v) the identification number (including the control number, lot number, batch number or serial number) of the active ingredient received; ( b ) contains, in relation to each supply by P of the active ingredient, all of the following information: (i) the proprietary name or appropriate non‑proprietary name of the active ingredient; (ii) the date on which the active ingredient is supplied; (iii) the name and address of the person to whom the active ingredient is supplied; (iv) the quantity of the active ingredient supplied; (v) the identification number (including the control number, lot number, batch number or serial number) of the active ingredient supplied; and ( c ) is retained for at least 2 years after the date on which the active ingredient is so supplied to another person.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 2 years date on which the active ingredient is so supplied to another person from date on which the active ingredient is so supplied to another person.,https://sso.agc.gov.sg/sl/hpa2007-s831-2023,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years date on which the active ingredient is so supplied to another person; trigger_event=date on which the active ingredient is so supplied to another person
Singapore,Health Products (Active Ingredients) Regulations 2023,S 831/2023,,P7-I3,Reg. 24(3),NEW,PART 4 - DUTIES OF PERSONS DEALING WITH ACTIVE INGREDIENTS / Division 3 — Duties to maintain records and notify of recall / Duty to maintain records of defects,"(3) A person mentioned in paragraph (2) must ensure that every record mentioned in that paragraph — ( a ) contains all of the following information: (i) the appropriate non‑proprietary name and, where applicable, the proprietary name, of the active ingredient which is defective; (ii) the date on which the person first became aware of the event or occurrence; (iii) the identification number (including the control number, lot number, batch number or serial number) of the active ingredient; (iv) the nature of the defect; (v) any other information that the Authority may specify in writing; and ( b ) is retained for at least 2 years after the expiry date of the active ingredient.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 2 years expiry date of the active ingredient from expiry date of the active ingredient.,https://sso.agc.gov.sg/sl/hpa2007-s831-2023,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years expiry date of the active ingredient; trigger_event=expiry date of the active ingredient
Singapore,"Health Products (Cell, Tissue and Gene Therapy Products) Regulations 2021",S 104/2021,2023,P7-I3,Reg. 32(2),NEW,"PART 8 - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF CTGT PRODUCTS / Division 1 — General duties / Duty to maintain records of manufacture","(2) The manufacturer must maintain for any CTGT product the records mentioned in paragraph (1) — ( a ) where the records do not relate to traceability, for the longer of the following periods: (i) one year after the expiry date of the CTGT product; (ii) 5 years after the date of manufacture of the CTGT product; and ( b ) where the records relate to traceability, at least 30 years after the expiry date of the CTGT product or any other shorter period that the Authority allows in a particular case.",The provision requires manufacturer to retain records or information for at least non-traceability records: longer of 1 year after expiry of the CTGT product or 5 years after manufacture |.,https://sso.agc.gov.sg/sl/hpa2007-s104-2021,0.90,"record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=non-traceability records: longer of 1 year after expiry of the CTGT product or 5 years after manufacture | traceability records: at least 30 years after expiry of the CTGT product, subject to any shorter period allowed by the Authority in a particular case; trigger_events=product expiry / manufacture date"
Singapore,"Health Products (Cell, Tissue and Gene Therapy Products) Regulations 2021",S 104/2021,2023,P7-I3,Reg. 33(3),NEW,"PART 8 - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF CTGT PRODUCTS / Division 1 — General duties / Duty to maintain records of receipt and supply","(3) P must ensure that every record mentioned in paragraph (2) — ( a ) contains, in relation to each receipt by P of the CTGT product, all the following information: (i) the proprietary name or appropriate non‑proprietary name of the CTGT product, if the CTGT product is supplied by a manufacturer, an importer, a wholesaler or a registrant of a CTGT product, as the case may be; (ii) the date on which the CTGT product is received; (iii) the name and address of the person from whom the CTGT product is received; (iv) the quantity of the CTGT product received; (v) the identification number (including the control number, lot number, batch number or serial number) of the CTGT product received; ( b ) contains, in relation to each supply by P of the CTGT product, all the following information: (i) the proprietary name or appropriate non‑proprietary name of the CTGT product; (ii) the date on which the CTGT product is supplied; (iii) the name and address of the person to whom the CTGT product is supplied; (iv) the quantity of the CTGT product supplied; (v) the identification number (including the control number, lot number, batch number or serial number) of the CTGT product supplied; and ( c ) is retained for at least 30 years after the expiry date of the CTGT product or any other shorter period that the Authority allows in a particular case.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 30 years expiry date of the CTGT product from expiry date of the CTGT product.,https://sso.agc.gov.sg/sl/hpa2007-s104-2021,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=30 years expiry date of the CTGT product; trigger_event=expiry date of the CTGT product
Singapore,"Health Products (Cell, Tissue and Gene Therapy Products) Regulations 2021",S 104/2021,2023,P7-I3,Reg. 35(2),NEW,"PART 8 - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF CTGT PRODUCTS / Division 1 — General duties / Duty to maintain records of defects and adverse effects","(2) A person mentioned in paragraph (1) must ensure that every record mentioned in that paragraph — ( a ) contains all the following information: (i) the proprietary name or appropriate non‑proprietary name of the CTGT product which is defective or of which an adverse effect has arisen from its administration; (ii) the date on which the person first became aware of the event or occurrence; (iii) the identification number or mark (including the control number, lot number, batch number or serial number) of the CTGT product; (iv) the nature of the defect or adverse effect; (v) any other information that the Authority specifies in writing; and ( b ) is retained for at least 2 years after the expiry date of the CTGT product.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 2 years expiry date of the CTGT product from expiry date of the CTGT product.,https://sso.agc.gov.sg/sl/hpa2007-s104-2021,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years expiry date of the CTGT product; trigger_event=expiry date of the CTGT product
Singapore,Health Products (Clinical Research Materials) Regulations 2016,S 332/2016,2023,P7-I3,Reg. 18(3),NEW,PART 5 - DUTIES RELATING TO CLINICAL RESEARCH MATERIALS / Division 2 — Keeping of records / Production of and time for keeping of records,"(3) For records relating to the receipt and supply of, or the putting to some other use, disposal or export, of clinical research material, the applicable period is as follows: ( a ) where the clinical research is not a regulated trial and — (i) the clinical research material is not a CTGT product — 2 years after the supply, putting to some other use, disposal or export, as the case may be; or (ii) the clinical research material is a CTGT product and — (A) the records do not relate to traceability — 2 years after the supply, putting to some other use, disposal or export, as the case may be; or (B) the records relate to traceability — 30 years after the expiry of the CTGT product, or any other shorter period that the Authority allows in a particular case; ( b ) where the clinical research is a regulated clinical trial, the period for which records of the trial must be kept under regulation 23(2)( c ) of the Health Products (Clinical Trials) Regulations 2016 (G.N. No. S 331/2016) or regulation 23(2)( c ) of the Medicines (Clinical Trials) Regulations 2016 (G.N. No. S 335/2016), as the case may be.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least non-regulated research involving non-CTGT material or non-traceability CTGT from the stated trigger event.,https://sso.agc.gov.sg/sl/hpa2007-s332-2016,1.00,"record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=non-regulated research involving non-CTGT material or non-traceability CTGT records: 2 years after supply, other use, disposal or export | CTGT traceability records: 30 years after product expiry, subject to any shorter period allowed by the Authority | regulated clinical trial records: the applicable period under Reg. 23(2)(c) of the Health Products (Clinical Trials) Regulations 2016 or Medicines (Clinical Trials) Regulations 2016; trigger_events=supply, other use, disposal, export, product expiry, or the cross-referenced trial rule"
Singapore,Health Products (Cosmetic Products — ASEAN Cosmetic Directive) Regulations 2007,S 683/2007,2023,P7-I3,Reg. 10(2),NEW,PART IV - ADDITIONAL DUTIES AND OBLIGATIONS / Duty to maintain records of supply,"(2) The records referred to in paragraph (1) shall — ( a ) contain the following information: (i) the name and notification number of the cosmetic product that was supplied; (ii) the date on which the cosmetic product was so supplied; (iii) the name and address of the person to whom the cosmetic product was so supplied; (iv) the quantity of the cosmetic product so supplied; and (v) the identification number or mark (including the control number, lot number, batch number or serial number) of the cosmetic product so supplied; and ( b ) be retained by the person responsible for placing the cosmetic product in the market for a period of 2 years after the date on which the cosmetic product is so supplied.",The provision requires regulated parties to retain PERSON_OR_TRANSACTION_TRACEABILITY for at least 2 years the date on which the cosmetic product is so supplied from the date on which the cosmetic product is so supplied.,https://sso.agc.gov.sg/sl/hpa2007-s683-2007,1.00,record_scope_basis=PERSON_OR_TRANSACTION_TRACEABILITY; retention_periods=2 years the date on which the cosmetic product is so supplied; trigger_event=the date on which the cosmetic product is so supplied
Singapore,Health Products (Medical Devices) Regulations 2010,S 436/2010,2023,P7-I3,Reg. 38(2),NEW,"PART VIII - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF MEDICAL DEVICES / Duty to maintain records of manufacture",(2) The manufacturer shall maintain the records referred to in paragraph (1) for the longer of the following periods: ( a ) the projected useful life of the medical device; or ( b ) 2 years after the date on which the medical device is supplied to another person.,The provision requires manufacturer to retain records or information for at least longer of the projected useful life of the medical device or 2 years after the date the device is supplied to.,https://sso.agc.gov.sg/sl/hpa2007-s436-2010,0.90,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=longer of the projected useful life of the medical device or 2 years after the date the device is supplied to another person; trigger_events=projected useful life / date of supply
Singapore,Health Products (Medical Devices) Regulations 2010,S 436/2010,2023,P7-I3,Reg. 39(2),NEW,"PART VIII - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF MEDICAL DEVICES / Duty to maintain records of supply","(2) A person referred to in paragraph (1) shall ensure that every record referred to in that paragraph — ( a ) contains, in relation to each supply by him of the medical device, the following information: (i) the proprietary name or description of the medical device; (ii) the date on which the medical device was supplied; (iii) the name and address of the person to whom the medical device was supplied; (iv) the quantity of the medical device supplied; and (v) the identification number or mark (including the control number, lot number, batch number or serial number) of the medical device supplied; and ( b ) is retained for the longer of the following periods: (i) the projected useful life of the medical device; or (ii) 2 years after the date on which the medical device is supplied to another person.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least projected useful life of the medical device time date on which the medical from date on which the medical device is supplied to another person.,https://sso.agc.gov.sg/sl/hpa2007-s436-2010,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=projected useful life of the medical device time date on which the medical device is supplied to another person; trigger_event=date on which the medical device is supplied to another person
Singapore,Health Products (Medical Devices) Regulations 2010,S 436/2010,2023,P7-I3,Reg. 39A(2),NEW,"PART VIII - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF MEDICAL DEVICES / Duty to maintain records of receipt and supply in relation to medical devices for clinical research","(2) A person referred to in paragraph (1) must ensure that every record referred to in that paragraph — ( a ) contains, in relation to (where applicable) each receipt, and each supply, by the person of the medical device, all of the following information: (i) the proprietary name or description of the medical device; (ii) the date on which the medical device was received and supplied; (iii) the name and address of the person from whom and to whom the medical device was received and supplied; (iv) the quantity of the medical device received and supplied; and (v) the identification number or mark (including the control number, lot number, batch number or serial number) of the medical device received and supplied; and ( b ) is retained for the following periods: (i) for any registered medical device used in a regulated clinical trial or any medical device used in any clinical research that is not a regulated clinical trial, the longer of the following periods: (A) the projected useful life of the medical device; (B) 2 years after the date on which the medical device is supplied; (ii) for any unregistered medical device used in a regulated clinical trial, the period for which records must be kept under regulation 23(2)( c ) of the Health Products (Clinical Trials) Regulations 2016 (G.N. No. S 331/2016) or regulation 23(2)( c ) of the Medicines (Clinical Trials) Regulations 2016 (G.N. No. S 335/2016), as the case may be.","The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least registered medical device used in a regulated clinical trial, or any medical from the stated trigger event.",https://sso.agc.gov.sg/sl/hpa2007-s436-2010,0.90,"record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=registered medical device used in a regulated clinical trial, or any medical device used in non-regulated clinical research: longer of the projected useful life of the device or 2 years after supply | unregistered medical device used in a regulated clinical trial: the applicable period under Reg. 23(2)(c) of the Health Products (Clinical Trials) Regulations 2016 or Medicines (Clinical Trials) Regulations 2016; trigger_events=projected useful life / date of supply / cross-referenced trial rule"
Singapore,Health Products (Medical Devices) Regulations 2010,S 436/2010,2023,P7-I3,Reg. 39B(2),NEW,"PART VIII - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF MEDICAL DEVICES / Duty to maintain records of use and disposal, etc., in relation to medical devices for clinical research","(2) The sponsor referred to in paragraph (1) must ensure that every record referred to in that paragraph — ( a ) contains all of the following information in relation to each medical device which is put to some other use, disposed of or exported: (i) the proprietary name or description of the medical device; (ii) the date on which the medical device was put to the other use, disposed of or exported; (iii) the name and address of the person responsible for the putting to the other use, disposal or export, of the medical device; (iv) the quantity of the medical device put to the other use, disposed of or exported; (v) the identification number or mark (including the control number, lot number, batch number or serial number) of the medical device; and ( b ) is retained — (i) for any registered medical device used in a regulated clinical trial or any medical device used in any clinical research that is not a regulated clinical trial, for 2 years after the time when the medical device is put to some other use, is disposed of or is exported, as the case may be; or (ii) for any unregistered medical device used in a regulated clinical trial, for the period for which records must be kept under regulation 23(2)( c ) of the Health Products (Clinical Trials) Regulations 2016 (G.N. No. S 331/2016) or regulation 23(2)( c ) of the Medicines (Clinical Trials) Regulations 2016 (G.N. No. S 335/2016), as the case may be.","The provision requires sponsor referred to in paragraph (1) to retain records or information for at least 2 years after the time when the medical device is put to some other use, is disposed of or is exported.",https://sso.agc.gov.sg/sl/hpa2007-s436-2010,0.90,"record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years after the time when the medical device is put to some other use, is disposed of or is exported; trigger_event=after the time when the medical device is put to some other use, is disposed of or is exported"
Singapore,Health Products (Medical Devices) Regulations 2010,S 436/2010,2023,P7-I3,Reg. 41(2),NEW,"PART VIII - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF MEDICAL DEVICES / Duty to maintain records of complaints","(2) A person referred to in paragraph (1) shall ensure that every record referred to in that paragraph — ( a ) contains the following information: (i) the proprietary name or description of the medical device that is the subject of the complaint; (ii) the date on which the complaint was received; (iii) the name and address of the complainant or, if unavailable, a unique identifier for the complaint; (iv) the identification number or mark (including the control number, lot number, batch number or serial number) of the medical device; and (v) the nature of the problem that is the subject of the complaint; and ( b ) is retained for at least 5 years after the expiry of the projected useful life of the medical device.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 5 years after the expiry of the projected useful life of the medical device from after the expiry of the projected useful life of the medical device.,https://sso.agc.gov.sg/sl/hpa2007-s436-2010,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years after the expiry of the projected useful life of the medical device; trigger_event=after the expiry of the projected useful life of the medical device
Singapore,Health Products (Oral Dental Gums) Regulations 2016,S 539/2016,2023,P7-I3,Reg. 3(4),NEW,PART 2 - Supply of oral dental gums / Supply by retail sale of oral dental gums,"(4) If the person who supplies by retail sale a prescription‑only oral dental gum in paragraph (2) is a qualified pharmacist or a person acting under the supervision of a qualified pharmacist, that person must — ( a ) label every container, or every outer package enclosing a container, of the prescription‑only oral dental gum with all of the following information in English: (i) the name of the individual to whom the oral dental gum is to be supplied; (ii) the name, address and any identification number or logo of the licensed retail pharmacy where the oral dental gum is supplied; (iii) the date that the oral dental gum is supplied; (iv) the directions for use of the oral dental gum; (v) the name of the oral dental gum; ( b ) mark the prescription in a manner so as to permanently attach to the prescription that person’s name, the address of the licensed retail pharmacy and the date of the supply; and ( c ) retain the prescription for a period of at least 2 years after the date of the supply.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 2 years the date of the supply from the date of the supply.,https://sso.agc.gov.sg/sl/hpa2007-s539-2016,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years the date of the supply; trigger_event=the date of the supply
Singapore,Health Products (Oral Dental Gums) Regulations 2016,S 539/2016,2023,P7-I3,Reg. 17(2),NEW,"PART 6 - Duties of manufacturers, importers, etc., of oral dental gums / Division 1 — General duties / Duty to maintain records of defects and adverse effects","(2) A person mentioned in paragraph (1) must ensure that every record mentioned in that paragraph — ( a ) contains all of the following information: (i) the name or description of the oral dental gum which is defective or of which an adverse effect has arisen from its use; (ii) the date on which the person first became aware of the event or occurrence; (iii) the identification number or mark (including the control number, lot number, batch number or serial number) of the oral dental gum; (iv) the nature of the defect or adverse effect; (v) any other information that the Authority may specify in writing; and ( b ) is retained for at least 2 years after the expiry date of the oral dental gum.",The provision requires regulated parties to retain PERSON_OR_TRANSACTION_TRACEABILITY for at least 2 years expiry date of the oral dental gum from expiry date of the oral dental gum.,https://sso.agc.gov.sg/sl/hpa2007-s539-2016,1.00,record_scope_basis=PERSON_OR_TRANSACTION_TRACEABILITY; retention_periods=2 years expiry date of the oral dental gum; trigger_event=expiry date of the oral dental gum
Singapore,Health Products (Therapeutic Products) Regulations 2016,S 329/2016,2023,P7-I3,Reg. 31(2),NEW,"PART 6 - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF THERAPEUTIC PRODUCTS / Duty to maintain records of manufacture",(2) The manufacturer must maintain for any therapeutic product the records mentioned in paragraph (1) for the longer of the following periods: ( a ) one year after the expiry date of the therapeutic product; ( b ) 5 years after the date of manufacture of the therapeutic product.,The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least longer of 1 year after expiry of the therapeutic product or 5 years after from the stated trigger event.,https://sso.agc.gov.sg/sl/hpa2007-s329-2016,0.90,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=longer of 1 year after expiry of the therapeutic product or 5 years after manufacture of the therapeutic product; trigger_events=product expiry / manufacture date
Singapore,Health Products (Therapeutic Products) Regulations 2016,S 329/2016,2023,P7-I3,Reg. 32(3),NEW,"PART 6 - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF THERAPEUTIC PRODUCTS / Duty to maintain records of receipt and supply","(3) P must ensure that every record mentioned in paragraph (2) — ( a ) contains, in relation to each receipt by P of the therapeutic product, all of the following information: (i) the proprietary name or appropriate non‑proprietary name of the therapeutic product, if the therapeutic product is supplied by a manufacturer, importer or wholesaler, as the case may be; (ii) the date on which the therapeutic product is received; (iii) the name and address of the person from whom the therapeutic product is received; (iv) the quantity of the therapeutic product received; (v) the identification number (including the control number, lot number, batch number or serial number) of the therapeutic product received; ( b ) contains, in relation to each supply by P of the therapeutic product, all of the following information: (i) the proprietary name or appropriate non‑proprietary name of the therapeutic product; (ii) the date on which the therapeutic product is supplied; (iii) the name and address of the person to whom the therapeutic product is supplied; (iv) the quantity of the therapeutic product supplied; (v) the identification number (including the control number, lot number, batch number or serial number) of the therapeutic product supplied; and ( c ) is retained for at least 2 years after the date on which the therapeutic product is so supplied to another person.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 2 years the date on which the therapeutic product is so supplied to another from the date on which the therapeutic product is so supplied to another person.,https://sso.agc.gov.sg/sl/hpa2007-s329-2016,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years the date on which the therapeutic product is so supplied to another person; trigger_event=the date on which the therapeutic product is so supplied to another person
Singapore,Health Products (Therapeutic Products) Regulations 2016,S 329/2016,2023,P7-I3,Reg. 33(2),NEW,"PART 6 - DUTIES AND OBLIGATIONS OF MANUFACTURERS, IMPORTERS, ETC., OF THERAPEUTIC PRODUCTS / Duty to maintain records of defects and adverse effects","(2) A person mentioned in paragraph (1) must ensure that every record mentioned in that paragraph — ( a ) contains all of the following information: (i) the proprietary name or appropriate non‑proprietary name of the therapeutic product which is defective or of which an adverse effect has arisen from its use; (ii) the date on which the person first became aware of the event or occurrence; (iii) the identification number or mark (including the control number, lot number, batch number or serial number) of the therapeutic product; (iv) the nature of the defect or adverse effect; (v) any other information that the Authority may specify in writing; and ( b ) is retained for at least 2 years after the expiry date of the therapeutic product.",The provision requires regulated parties to retain OPERATIONAL_SECTOR_RECORD for at least 2 years expiry date of the therapeutic product from expiry date of the therapeutic product.,https://sso.agc.gov.sg/sl/hpa2007-s329-2016,1.00,record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years expiry date of the therapeutic product; trigger_event=expiry date of the therapeutic product
Singapore,Healthcare Services Act 2020,Act 3 of 2020,2023,P7-I3,s. 28(4),KNOWN,PART 3 - SPECIAL DUTIES OF LICENSEES / Approval of employment of individuals by certain licensees,"(4) For the purposes of subsection (1)( c ), a section 28 licensee must maintain the records of the information mentioned in subsection (1)( b ) — ( a ) throughout the duration of the individual’s employment with the section 28 licensee; and ( b ) for a period of 2 years following the cessation or termination for any reason of the individual’s employment with the section 28 licensee.","The provision requires purposes of subsection (1)( c ), a section 28 licensee to retain records or information for at least 2 years cessation or termination for any reason of the individual's employment with the section 28 licensee.",https://sso.agc.gov.sg/act/hsa2020,0.90,record_scope_basis=PERSONAL_CUSTOMER_USER; retention_periods=2 years cessation or termination for any reason of the individual’s employment with the section 28 licensee; trigger_event=cessation or termination for any reason of the individual’s employment with the section 28 licensee
