"Economy","Law Name","Law Number / Ref","Last Amended","Indicator ID","Article / Section","Discovery Tag","Location Reference","Verbatim Snippet","Mapping Rationale","Source URL","Confidence","Notes"
"Australia","Security of Critical Infrastructure Act 2018","Act No. 29, 2018","","P7-I2","Part 3A - Responding to serious incidents, Division 2 - Ministerial authorisation relating to serious incidents, 35AB Ministerial authorisation, s. 35AB(2)","KNOWN","Part 3A - Responding to serious incidents / Division 2 - Ministerial authorisation relating to serious incidents / 35AB Ministerial authorisation","(2) The Minister may, on application by the Secretary, do any or all of the following things: (a) authorise the Secretary to give directions under section 35AK, relating to the incident and one or more primary assets, to one or more relevant entities; (b) authorise the Secretary to give directions under section 35AK, relating to the incident and one or more specified critical infrastructure sector assets, to one or more relevant entities; (c) authorise the Secretary to give to one or more specified entities a specified direction under section 35AQ that relates to the incident and one or more specified primary assets; (d) authorise the Secretary to give to one or more specified entities a specified direction under section 35AQ that relates to the incident and one or more specified critical infrastructure sector assets; (e) authorise the Secretary to give one or more specified requests under section 35AX that relate to the incident and one or more specified primary assets; (f) authorise the Secretary to give one or more specified requests under section 35AX that relate to the incident and one or more specified critical infrastructure sector assets. Note 1: Section 35AK deals with information gathering directions. Note 2: Section 35AQ deals with action directions. Note 3: Section 35AX deals with intervention requests. The Minister must not give an authorisation under paragraph (2)(e) or (f) unless the Minister is satisfied that the incident is a cyber security incident: see subsection (10).","The focal subsection empowers the Minister, on application by the Secretary, to authorise specified information-gathering directions, action directions, and intervention requests relating to an incident and covered assets. It supports the framework's authority-or-enforcement element.","https://www.legislation.gov.au/C2018A00029/latest","0.90","framework_element=authority_or_enforcement; legal_function=ministerial_authorisation; coverage=sectoral"
"Australia","Security of Critical Infrastructure Act 2018","Act No. 29, 2018","","P7-I2","Part 3A - Responding to serious incidents, Division 2 - Ministerial authorisation relating to serious incidents, 35AB Ministerial authorisation, s. 35AB(7)","KNOWN","Part 3A - Responding to serious incidents / Division 2 - Ministerial authorisation relating to serious incidents / 35AB Ministerial authorisation","(7) The Minister must not give a Ministerial authorisation under paragraph (2)(c) or (d) in relation to a specified entity unless the Minister is satisfied that: (a) the specified entity is unwilling or unable to take all reasonable steps to respond to the incident; and (b) the specified direction is reasonably necessary for the purposes of responding to the incident; and (c) the specified direction is a proportionate response to the incident; and (d) compliance with the specified direction is technically feasible. Note: Section 12P provides examples of responding to an incident (including a cyber security incident).","The focal subsection prohibits specified ministerial authorisations unless the entity is unwilling or unable to respond and the proposed direction is necessary, proportionate, and technically feasible. It supports the framework's authority-or-enforcement element.","https://www.legislation.gov.au/C2018A00029/latest","0.90","framework_element=authority_or_enforcement; legal_function=authorisation_conditions; coverage=sectoral"
"Australia","Security of Critical Infrastructure Act 2018","Act No. 29, 2018","","P7-I2","Part 3A - Responding to serious incidents, Division 5 - Intervention requests, 35BB Relevant entity to assist the authorised agency, s. 35BB(1)","KNOWN","Part 3A - Responding to serious incidents / Division 5 - Intervention requests / 35BB Relevant entity to assist the authorised agency","(1) If: (a) a request is in force under section 35AX in relation to a critical infrastructure asset or a critical infrastructure sector asset; and (b) an entity is a relevant entity for the asset; an approved staff member of the authorised agency may require the entity to: (c) provide the approved staff member with access to premises for the purposes of the authorised agency complying with the request; or (d) provide the authorised agency with specified information or assistance that is reasonably necessary to allow the authorised agency to comply with the request. Note: See also section 149.1 of the Criminal Code (which deals with obstructing and hindering Commonwealth public officials).","The provision establishes a substantive cybersecurity obligation within the cybersecurity framework.","https://www.legislation.gov.au/C2018A00029/latest","0.90","framework_element=substantive_cybersecurity_obligation; legal_function=substantive_duty; coverage=sectoral"
"Australia","Security of Critical Infrastructure Act 2018","Act No. 29, 2018","","P7-I2","Part 3A - Responding to serious incidents, Division 5 - Intervention requests, 35BD Removal and return of computers etc., s. 35BD(1)","KNOWN","Part 3A - Responding to serious incidents / Division 5 - Intervention requests / 35BD Removal and return of computers etc.","(1) If: (a) in compliance with a request under section 35AX, the authorised agency adds or connects a computer or device to a computer network; and (b) at a time when the request is in force, an approved staff member of the authorised agency forms a reasonable belief that the addition or connection of the computer or device is no longer required for the purposes of responding to the cyber security incident to which the relevant Ministerial authorisation relates; the authorised agency must remove or disconnect the computer or device as soon as practicable after the approved staff member forms that belief.","The provision establishes a substantive cybersecurity obligation within the cybersecurity framework.","https://www.legislation.gov.au/C2018A00029/latest","0.90","framework_element=substantive_cybersecurity_obligation; legal_function=substantive_duty; coverage=sectoral"
"Australia","Security of Critical Infrastructure Act 2018","Act No. 29, 2018","","P7-I2","Part 3A - Responding to serious incidents, Division 5 - Intervention requests, 35BD Removal and return of computers etc., s. 35BD(3)","KNOWN","Part 3A - Responding to serious incidents / Division 5 - Intervention requests / 35BD Removal and return of computers etc.","(3) If: (a) in compliance with a request under section 35AX, the authorised agency removes a computer or device; and (b) at a time when the request is in force, an approved staff member of the authorised agency forms a reasonable belief that the removal of the computer or device is no longer required for the purposes of responding to the cyber security incident to which the relevant Ministerial authorisation relates; the authorised agency must return the computer or device as soon as practicable after the approved staff member forms that belief.","The provision establishes a substantive cybersecurity obligation within the cybersecurity framework.","https://www.legislation.gov.au/C2018A00029/latest","0.90","framework_element=substantive_cybersecurity_obligation; legal_function=substantive_duty; coverage=sectoral"
"Australia","Security of Critical Infrastructure Act 2018","Act No. 29, 2018","","P7-I2","Part 3A - Responding to serious incidents, Division 5 - Intervention requests, 35BH Chief executive of the authorised agency to report to the Defence Minister and the Minister, s. 35BH(1)","KNOWN","Part 3A - Responding to serious incidents / Division 5 - Intervention requests / 35BH Chief executive of the authorised agency to report to the Defence Minister and the Minister","(1) If: (a) the Secretary gives a request under section 35AX that was authorised by a Ministerial authorisation; and (b) the authorised agency does one or more acts or things in compliance with the request; the chief executive of the authorised agency must: (c) prepare a written report that: (i) sets out details of those acts or things; and (ii) explains the extent to which doing those acts or things has amounted to an effective response to the cyber security incident to which the Ministerial authorisation relates; and (d) give a copy of the report to the Defence Minister; and (e) give a copy of the report to the Minister.","The provision establishes a substantive cybersecurity obligation within the cybersecurity framework.","https://www.legislation.gov.au/C2018A00029/latest","0.90","framework_element=substantive_cybersecurity_obligation; legal_function=substantive_duty; coverage=sectoral"
"Australia","Security of Critical Infrastructure Act 2018","Act No. 29, 2018","","P7-I2","Part 3A - Responding to serious incidents, Division 5 - Intervention requests, 35BH Chief executive of the authorised agency to report to the Defence Minister and the Minister, s. 35BH(2)","KNOWN","Part 3A - Responding to serious incidents / Division 5 - Intervention requests / 35BH Chief executive of the authorised agency to report to the Defence Minister and the Minister","(2) The chief executive of the authorised agency must comply with subsection (1) as soon as practicable after the end of the period specified in the request and, in any event, within 3 months after the end of the period specified in the request.","The provision establishes a substantive cybersecurity obligation within the cybersecurity framework.","https://www.legislation.gov.au/C2018A00029/latest","0.90","framework_element=substantive_cybersecurity_obligation; legal_function=substantive_duty; coverage=sectoral"
"Australia","Anti-Money Laundering and Counter-Terrorism Financing Act 2006","Act No. 169, 2006","","P7-I3","Part 10 - Record - keeping requirements, Division 5 - AML/CTF program record - keeping requirements, 116 Retention of records relating to Part 1A, s. 116(3)","NEW","Part 10 - Record - keeping requirements / Division 5 - AML/CTF program record - keeping requirements / 116 Retention of records relating to Part 1A","(3) A person who is or was a reporting entity must retain the records referred to in subsection (1) throughout the period: (a) beginning at the time the record was made; and (b) ending 7 years after the record is no longer relevant to the reporting entity’s compliance with its obligations under Part 1A.","The provision requires person who is or was a reporting entity to retain records or information for at least 7 years the record is no longer relevant to the reporting entity's compliance with its obligations under Part.","https://www.legislation.gov.au/C2006A00169/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years the record is no longer relevant to the reporting entity’s compliance with its obligations under Part 1A; trigger_event=the record is no longer relevant to the reporting entity’s compliance with its obligations under Part 1A"
"Australia","Anti-Money Laundering and Counter-Terrorism Financing Act 2006","Act No. 169, 2006","","P7-I3","Part 2 - Customer due diligence, Division 5A - Use and disclosure of personal information for the purposes of verifying an individual’s identity, 35E Retention of verification information-credit reporting bodies, s. 35E(1)","NEW","Part 2 - Customer due diligence / Division 5A - Use and disclosure of personal information for the purposes of verifying an individual’s identity / 35E Retention of verification information-credit reporting bodies","(1) A credit reporting body that receives a verification request in relation to an individual must retain the following information for 7 years after the request was received: (a) the name of the reporting entity that made the request; (b) the date on which the request was made; (c) the personal information about the individual that was provided by the reporting entity to the credit reporting body; (d) the date on which the credit reporting body provided an assessment (if any) in relation to the individual; (e) such other information about the verification request as is specified in the AML/CTF Rules.","The provision requires verification request in relation to an individual to retain records or information for at least 7 years after the request was received.","https://www.legislation.gov.au/C2006A00169/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years after the request was received; trigger_event=after the request was received; merged by final audit row:778e9fe6276953ce17685586"
"Australia","Australian Charities and Not-for-profits Commission Act 2012","","","P7-I3","Chapter 3 - Responsibilities of registered entities, Part 3 - 2 - Record keeping and reporting, Division 55 - Record keeping, 55 - 5 Registered entities must keep records, s. 55-5(4)","NEW","Chapter 3 - Responsibilities of registered entities / Part 3 - 2 - Record keeping and reporting / Division 55 - Record keeping / 55 - 5 Registered entities must keep records","(4) Subject to subsection (5), the registered entity must retain the records for 7 years after the transactions, operations or acts covered by the records are completed.","The provision requires registered entity to retain records or information for at least 7 years after the transactions, operations or acts covered by the records are completed.","https://www.legislation.gov.au/C2012A00168/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years after the transactions, operations or acts covered by the records are completed; trigger_event=after the transactions, operations or acts covered by the records are completed"
"Australia","CASA EX40/26 - CRS and SM CRS Document to Cover Specialist Maintenance by a Class D AMO - Instrument 2026","","","P7-I3","7(2)","NEW","Page 1","I direct that each AMO mentioned in paragraph (1)(a) or (b) must retain a copy of any document it issues, gives, or receives under this instrument for a period of at least 24 months after the creation of the document.","This is an operative retention rule for documents containing information, with an explicit minimum duration of at least 24 months after creation. It matches P7-I3 because it imposes a mandatory minimum retention period for retained documents.","https://www.legislation.gov.au/F2026L00473/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=24 months after the creation of the document; trigger_event=after the creation of the document"
"Australia","Coronavirus Economic Response Package (Payments and Benefits) Act 2020","","","P7-I3","16 Post - payment record keeping requirements, s. 16(6)","NEW","16 Post - payment record keeping requirements","(6) The entity must retain the records for the period of 5 years after the payment was paid.","The provision requires entity to retain records or information for at least 5 years after the payment was paid.","https://www.legislation.gov.au/C2020A00037/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years after the payment was paid; trigger_event=after the payment was paid"
"Australia","Corporations Act 2001","Act No. 50, 2001","","P7-I3","Chapter 2E - Related party transactions, Part 2E.1 - Member approval needed for related party benefit, Division 3 - Procedure for obtaining member approval, 225 Voting on the resolution, s. 225(5)","NEW","Chapter 2E - Related party transactions / Part 2E.1 - Member approval needed for related party benefit / Division 3 - Procedure for obtaining member approval / 225 Voting on the resolution","(5) For 7 years after the day when a resolution under this Division is passed, the public company must retain the records it made under this section in relation to the resolution.","The clause requires a public company to retain records made under the section, specifying a minimum retention period of 7 years after the resolution is passed.","https://www.legislation.gov.au/C2004A00818/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years after the day when a resolution under this Division is passed; trigger_event=after the day when a resolution under this Division is passed"
"Australia","Corporations Act 2001","Act No. 50, 2001","","P7-I3","Schedule 2—Insolvency Practice Schedule (Corporations), Part 3—General rules relating to external administrations, Division 70—Information, Subdivision C—Record-keeping, s. 70-31(8)","NEW","Schedule 2—Insolvency Practice Schedule (Corporations) / Part 3—General rules relating to external administrations / Division 70—Information / Subdivision C—Record-keeping / 70-31 Transfer of books to ASIC etc.","(8) ASIC must retain all books of the company, and of the external administration of the company: (a) that are relevant to affairs of the company; and (b) possession or control of which is transferred to ASIC under this section; and (c) possession or control of which is not transferred to another entity under this section, or under any other law; for a period (the retention period ) of 2 years after the end of the external administration of the company.","Schedule 2, s. 70-31(8) requires ASIC to retain specified company and external-administration books for two years after the external administration ends, directly meeting P7-I3.","https://www.legislation.gov.au/C2004A00818/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years end of the external administration of the company; trigger_event=end of the external administration of the company; human_review=accept; repair=current_act_and_schedule_citation_verified"
"Australia","Customs Act 1901","","","P7-I3","Part VIA - Electronic communications, 126DC Records of certain electronic communications, s. 126DC(1)","NEW","Part VIA - Electronic communications / 126DC Records of certain electronic communications","(1) The Comptroller - General of Customs must keep a record of each electronic communication made as required or permitted by this Act. The Comptroller - General of Customs must keep the record for 5 years after the communication is made. Note: It does not matter whether the communication is made to the Department or by the Department or a Collector. Evidentiary value of the record","The provision creates an operative rule requiring retention (keep) of a record of each electronic communication and specifies a minimum retention period: 5 years after the communication is made, which fits P7_RETENTION and the P7-I3 required elements.","https://www.legislation.gov.au/C1901A00006/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years after the communication is made; trigger_event=after the communication is made"
"Australia","Education Services for Overseas Students Act 2000","","","P7-I3","Part 3 - Obligations on registered providers, Division 1 - General obligations, 21 Record keeping, s. 21(3)","NEW","Part 3 - Obligations on registered providers / Division 1 - General obligations / 21 Record keeping","(3) The provider must retain records kept under this section for at least 2 years after the person ceases to be an accepted student. However, the records do not need to be kept up - to - date after the cessation. Note: If a registered provider breaches this section, the ESOS agency for the provider may take action under Division 1 of Part 6 against the provider. Unincorporated registered providers","The provision requires provider to retain records or information for at least 2 years the person ceases to be an accepted student.","https://www.legislation.gov.au/C2004A00757/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years the person ceases to be an accepted student; trigger_event=the person ceases to be an accepted student"
"Australia","Fair Work (Registered Organisations) Act 2009","","","P7-I3","Chapter 8 - Records and accounts, Part 3 - Accounts and audit, Division 3 - Accounting obligations, Subdivision A - General obligations, 252 Reporting unit to keep proper financial records, s. 252(5)","NEW","Chapter 8 - Records and accounts / Part 3 - Accounts and audit / Division 3 - Accounting obligations / Subdivision A - General obligations / 252 Reporting unit to keep proper financial records","(5) An organisation must retain the financial records kept under subsection (1) for a period of 7 years after the completion of the transactions to which they relate.","The provision requires organisation to retain records or information for at least 7 years after the completion of the transactions to which they relate.","https://www.legislation.gov.au/C2004A03679/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years after the completion of the transactions to which they relate; trigger_event=after the completion of the transactions to which they relate"
"Australia","Foreign Influence Transparency Scheme Act 2018","","","P7-I3","Part 3 - Responsibilities under the scheme, Division 3 - Other responsibilities, 40 Keeping records, s. 40(1)","NEW","Part 3 - Responsibilities under the scheme / Division 3 - Other responsibilities / 40 Keeping records","(1) A person who is registered under the scheme in relation to a foreign principal must keep records of the matters mentioned in subsection (2): (a) while registered under the scheme in relation to the foreign principal; and (b) until the end of 3 years after the registration ends. Note: Certain conduct in relation to records is an offence (see subsection 58(3) and section 61).","The provision requires scheme in relation to a foreign principal to retain records or information for at least 3 years registration ends.","https://www.legislation.gov.au/C2018A00063/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=3 years registration ends; trigger_event=registration ends"
"Australia","Income Tax Assessment Act 1936","","","P7-I3","Part VIII - Miscellaneous, 262A Keeping of records, s. 262A(4)","NEW","Part VIII - Miscellaneous / 262A Keeping of records","(4) A person who has possession of any records kept or obtained under or for the purposes of this Act must retain those records until: (a) in a case to which paragraph (b) does not apply-the end of 5 years after those records were prepared or obtained, or the completion of the transactions or acts to which those records relate, whichever is the later; or (b) if the period (in this paragraph called the assessment period ) within which the Commissioner may, under section 170, amend an assessment in respect of the person’s income of the year of income to which those records relate, or in which a transaction or act to which those records relate was completed, is extended under subsection 170(7): (i) the end of the period of 5 years referred to in paragraph (a); or (ii) the end of the assessment period as so extended; whichever is the later. (4AAA) Subsection (4) does not apply to any record required to be kept by a provision in Schedule 1 to the Taxation Administration Act 1953 . Note: A defendant bears an evidential burden in relation to the matters in subsection (4AAA), see subsection 13.3(3) of the Criminal Code .","The provision requires purposes of this Act to retain records or information for at least 5 years after those records were prepared or obtained.","https://www.legislation.gov.au/C1936A00027/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years after those records were prepared or obtained; trigger_event=after those records were prepared or obtained"
"Australia","Income Tax Assessment Act 1936","Act No. 27, 1936","","P7-I3","Part VIII—Miscellaneous, 262A Keeping of records, s. 262A(4AF)(c)-(d)","NEW","Part VIII—Miscellaneous / 262A Keeping of records / subsection 262A(4AF)","(4AF) If: (a) a person (the transferor) disposes of, or of a lease of, any part of a building within the meaning of former Division 10C of Part III to another person (the transferee); and (b) either: (i) one or more deductions have been allowed to the transferor under former subsection 124ZC(2A) or (4A) in respect of qualifying hotel expenditure or qualifying apartment expenditure in respect of the building; or (ii) if there have been one or more prior successive owners or lessees of the building—one or more deductions have been allowed to any of the prior successive owners or lessees under former subsection 124ZC(2A) or (4A) in respect of qualifying hotel expenditure or qualifying apartment expenditure in respect of the building; then: (c) the transferor must give to the transferee, within the period specified in subsection (4AG), a notice containing such information about the transferor’s holding or lease of the building as will enable the transferee to work out how former Division 10C of Part III applies to the transferee’s holding or lease of the building; and (d) the transferee must retain the notice, or a copy, until the end of 5 years after the earlier of: (i) the transferee ceasing to be the owner or lessee of the part of the building; or (ii) the destruction of the building.","Subsection 262A(4AF)(d) requires the transferee to retain the specified notice until five years after the earlier of the listed triggering events, directly satisfying P7-I3.","https://www.legislation.gov.au/C1936A00027/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years earlier of transferee ceasing to be owner or lessee of the part of the building, or destruction of the building; trigger_event=earlier of transferee ceasing to be owner or lessee of the part of the building, or destruction of the building; human_review=accept; repair=subsection_corrected_from_4A_to_4AF"
"Australia","Medical Indemnity Act 2002","","","P7-I3","Part 2 - Commonwealth payments, Division 3 - Administration of the indemnity schemes, Subdivision C - Information gathering and record keeping, 39 Main record keeping obligations, s. 39(2)","NEW","Part 2 - Commonwealth payments / Division 3 - Administration of the indemnity schemes / Subdivision C - Information gathering and record keeping / 39 Main record keeping obligations","(2) The records must be retained for a period of 5 years (or any other period specified in the rules) starting on the day on which the records were created. Note: Failure to retain the records is an offence (see section 47). Rules regarding additional matters","The provision requires records to retain records or information for at least 5 years the day on which the records were created.","https://www.legislation.gov.au/C2004A01069/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years the day on which the records were created; trigger_event=the day on which the records were created"
"Australia","Medical Indemnity Act 2002","","","P7-I3","Part 2 - Commonwealth payments, Division 3 - Administration of the indemnity schemes, Subdivision C - Information gathering and record keeping, 40 Certain insurers and MDOs to keep additional records, s. 40(2)","NEW","Part 2 - Commonwealth payments / Division 3 - Administration of the indemnity schemes / Subdivision C - Information gathering and record keeping / 40 Certain insurers and MDOs to keep additional records","(2) The records must be retained for a period of 5 years (or any other period specified in the rules) starting on the day on which the records were created. Note: Failure to retain the records is an offence (see section 47). Rules regarding additional matters","The provision requires records to retain records or information for at least 5 years starting on the day on which the records were created.","https://www.legislation.gov.au/C2004A01069/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years starting on the day on which the records were created; trigger_event=starting on the day on which the records were created"
"Australia","Midwife Professional Indemnity (Commonwealth Contribution) Scheme Act 2010","","","P7-I3","Chapter 2 - Midwife Professional Indemnity Commonwealth Contributions, Part 4 - Administration of provisions relating to Commonwealth contributions, Division 4 - Information gathering and record keeping, 63 Main record keeping obligations, s. 63(3)","NEW","Chapter 2 - Midwife Professional Indemnity Commonwealth Contributions / Part 4 - Administration of provisions relating to Commonwealth contributions / Division 4 - Information gathering and record keeping / 63 Main record keeping obligations","(3) The records must be retained for a period of 5 years (or any other period specified in the Rules) starting on the later of: (a) the day on which the records were created; or (b) the day on which this Act commenced. Note: Failure to retain the records is an offence (see section 68). Determination of additional matters to be gazetted","The provision requires records to retain records or information for at least 5 years the later of the day on which the records were created or the day on which this Act commenced.","https://www.legislation.gov.au/C2010A00030/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years the later of the day on which the records were created or the day on which this Act commenced; trigger_event=the later of the day on which the records were created or the day on which this Act commenced"
"Australia","National Land Transport Act 2014","","","P7-I3","Part 7 - Black Spot Projects, Division 3 - Conditions that apply to Commonwealth funding, Subdivision B - The mandatory conditions, 84 Funding recipient must maintain records relating to motor vehicle crashes, s. 84(2)","NEW","Part 7 - Black Spot Projects / Division 3 - Conditions that apply to Commonwealth funding / Subdivision B - The mandatory conditions / 84 Funding recipient must maintain records relating to motor vehicle crashes","(2) The funding recipient must maintain the records required by subsection (1) for a period of 5 years, commencing on the receipt of the funding payment.","The provision requires funding recipient to retain records or information for at least 5 years receipt of the funding payment.","https://www.legislation.gov.au/C2005A00093/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years receipt of the funding payment; trigger_event=receipt of the funding payment"
"Australia","Native Title Act 1993","","","P7-I3","Part 11 - Representative Aboriginal/Torres Strait Islander bodies, Division 5 - Accountability, 203DA Accounting records, s. 203DA(3)","NEW","Part 11 - Representative Aboriginal/Torres Strait Islander bodies / Division 5 - Accountability / 203DA Accounting records","(3) The body must retain those records for at least 7 years after completion of the transactions to which they relate. Availability of accounting records","The provision requires body to retain records or information for at least 7 years completion of the transactions to which they relate.","https://www.legislation.gov.au/C2004A04665/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years completion of the transactions to which they relate; trigger_event=completion of the transactions to which they relate"
"Australia","Online Safety (Designated Internet Services-Class 1A and Class 1B Material) Industry Standard 2024","","","P7-I3","Part 5 - Miscellaneous, 38 Record-keeping, s. 38(3)","NEW","Part 5 - Miscellaneous / 38 Record-keeping","(3) The provider must keep the records for at least 2 years after the end of the calendar year during which the action was taken.","The provision requires provider to retain records or information for at least 2 years after the end of the calendar year during which the action was taken.","https://www.legislation.gov.au/F2024L00710/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=at least 2 years after the end of the calendar year during which the action was taken; trigger_event=the end of the calendar year during which the action was taken"
"Australia","Online Safety (Relevant Electronic Services-Class 1A and Class 1B Material) Industry Standard 2024","","","P7-I3","Part 4 - Online safety compliance measures, Division 2 - Compliance measures, 18 Safety features and settings, s. 18(7)","NEW","Part 4 - Online safety compliance measures / Division 2 - Compliance measures / 18 Safety features and settings","(7) The provider of a service must retain information provided as required by paragraph (5)(c) or (6)(b) for at least 2 years. General information about tools and settings","S1 contains an operative requirement that the provider retain specified information for at least 2 years, satisfying the OPERATIVE_RULE, INFORMATION_BEARING_OBJECT, and MINIMUM_RETENTION_DURATION requirements for P7-I3.","https://www.legislation.gov.au/F2024L00711/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=at least 2 years; trigger_event=information provided as required by paragraph 18(5)(c) or 18(6)(b)"
"Australia","Online Safety (Relevant Electronic Services-Class 1A and Class 1B Material) Industry Standard 2024","","","P7-I3","Part 5 - Miscellaneous, 39 Record-keeping requirements, s. 39(3)","NEW","Part 5 - Miscellaneous / 39 Record-keeping requirements","(3) The provider must keep the records for at least 2 years after the end of the calendar year during which the action was taken.","The provision requires provider to retain records or information for at least 2 years after the end of the calendar year during which the action was taken.","https://www.legislation.gov.au/F2024L00711/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=2 years after the end of the calendar year during which the action was taken; trigger_event=after the end of the calendar year during which the action was taken"
"Australia","Petroleum Resource Rent Tax Assessment Act 1987","","","P7-I3","Part X - Miscellaneous, 112 Records to be kept and preserved, s. 112(1)","NEW","Part X - Miscellaneous / 112 Records to be kept and preserved","(1) A person shall: (a) keep records that record and explain all transactions and other acts engaged in by the person or any other person that are relevant for the purpose of ascertaining the person’s liability under this Act; and (b) retain those records for a period of 7 years after the completion of the transactions or acts to which they relate.","The provision requires person to retain records or information for at least 7 years completion of the transactions or acts to which they relate.","https://www.legislation.gov.au/C2004A03551/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=7 years completion of the transactions or acts to which they relate; trigger_event=completion of the transactions or acts to which they relate"
"Australia","Renewable Energy (Electricity) Act 2000","","","P7-I3","Part 16 - Miscellaneous, 160 Records to be kept and preserved by registered persons, liable entities and holders of exemption certificates, s. 160(5)","NEW","Part 16 - Miscellaneous / 160 Records to be kept and preserved by registered persons, liable entities and holders of exemption certificates","(5) A record - keeper who has possession of any records kept or obtained under or for the purposes of this Act must retain them until the end of 5 years after those records were prepared or obtained, or the completion of the transactions or acts to which those records relate, whichever is later.","The provision requires purposes of this Act to retain records or information for at least 5 years after those records were prepared or obtained, or the completion of the transactions or acts to which.","https://www.legislation.gov.au/C2004A00767/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years after those records were prepared or obtained, or the completion of the transactions or acts to which those records relate; trigger_event=after those records were prepared or obtained, or the completion of the transactions or acts to which those records relate"
"Australia","Retirement Savings Accounts Act 1997","","","P7-I3","Part 6 - Records, audits and auditors, 64 Records, s. 64(1)","NEW","Part 6 - Records, audits and auditors / 64 Records","(1) An RSA provider must keep such records as correctly record and explain the transactions related to RSAs provided by the RSA provider and must: (a) retain the records for at least 5 years after the end of the year of income to which the transactions relate; and (b) cause the records to be kept in Australia; and (c) keep the records in writing in the English language or in a form in which they are readily accessible and readily convertible into writing in the English language.","The provision requires rSA provider to retain records or information for at least 5 years after the end of the year of income to which the transactions relate.","https://www.legislation.gov.au/C2004A05159/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years after the end of the year of income to which the transactions relate; trigger_event=after the end of the year of income to which the transactions relate"
"Australia","Superannuation (Unclaimed Money and Lost Members) Act 1999","","","P7-I3","Part 8 - Miscellaneous, 48 Records to be kept and retained by superannuation provider, s. 48(3)","NEW","Part 8 - Miscellaneous / 48 Records to be kept and retained by superannuation provider","(3) A superannuation provider who has possession of any records kept or obtained under or for the purposes of this Act must retain them until the later of: (a) the end of 5 years after they were prepared or obtained; or (b) the completion of the transactions or acts to which those records relate. When records need not be kept","The provision requires purposes of this Act to retain records or information for at least 5 years prepared or obtained.","https://www.legislation.gov.au/C2004A00518/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years prepared or obtained; trigger_event=prepared or obtained"
"Australia","Superannuation Contributions Tax (Assessment and Collection) Act 1997","","","P7-I3","Part 6 - Miscellaneous, 40 Records to be kept and retained by superannuation provider, s. 40(3)","NEW","Part 6 - Miscellaneous / 40 Records to be kept and retained by superannuation provider","(3) A superannuation provider who has possession of any records kept or obtained under or for the purposes of this Act must retain them until the end of 5 years after they were prepared or obtained, or the completion of the transactions or acts to which those records relate, whichever is the later. When records need not be kept","The provision requires purposes of this Act to retain records or information for at least 5 years the records were prepared or obtained.","https://www.legislation.gov.au/C2004A05168/latest","0.90","record_scope_basis=OPERATIONAL_SECTOR_RECORD; retention_periods=5 years the records were prepared or obtained; or completion of the transactions or acts to which those records relate; trigger_event=the records were prepared or obtained; or completion of the transactions or acts to which those records relate"
